id,name_kor,operating_hotel,name_eng,audit,class,room_cate,nrooms,year,price,price_cate,rating,CONV,COSTEFF,EMOTIONAL,FACILITIES,ROOM,SERVICE,SOCIAL,TOTAL,gta,gts,roa,roe,opr,nir,deratio,tat,opercf,invcf,fincf,ta,sales,cogs,exp,labor,dep,other_exp
105,시카프관광개발주식회사,라마다 플라자 광주 호텔,Ramada Plaza Gwangju,0,4성급,2,120,2019,152731.5,4,3.285714286,6.128673675,-2.707736014,-9.412249274,-2.912932606,-9.342712443,-16.80005541,0.104698821,-34.94231325,16.16,318.56,3.06,7.87,5.52,3.07,146.69,1,2969,-5117,2269,43589,50607,33293,14519,5531.65,1290.63,8987.35
108,신안관광주식회사,호텔리베라청담,Hotel Riviera,0,4성급,3,316,2015,93220,2,3.882352941,7.922350506,-1.665815119,-5.0666974,-5.749152519,-10.36113841,-12.57968808,0.646382886,-26.85375813,-5.82,-7.27,-3.46,-158.03,-6.88,-7.66,21034.61,0.45,481,-54,-412,11517,5523,4215,1688,902.44,617.27,785.56
108,신안관광주식회사,호텔리베라청담,Hotel Riviera,0,4성급,3,316,2016,93220,2,4,4.763289899,0.245316763,-1.112956314,-0.701499167,-2.603049551,-7.986605264,0.617209182,-6.778294452,-4.24,-9.49,0.34,51.86,-9.99,0.79,11803.08,0.43,809,-89,-740,11083,4999,3821,1678,937.74,563.78,740.26
108,신안관광주식회사,호텔리베라청담,Hotel Riviera,0,4성급,3,316,2017,93220,2,3.5,3.811777713,-0.325316357,-1.183633746,-2.573639431,-4.750225317,-8.132595258,0.072677307,-13.08095509,-4.27,-11.59,0.34,32.88,-15.87,0.85,8077.31,0.4,440,-65,-373,10477,4420,3545,1576,848.27,588.16,727.73
108,신안관광주식회사,호텔리베라청담,Hotel Riviera,0,4성급,3,316,2018,93220,2,3.75,0.094595666,-0.992719488,0.388703722,-2.514957109,-6.858803255,-8.862833142,0.204565844,-18.54144776,-4.94,-8.91,0.22,15.85,-18.92,0.57,6532.13,0.38,1064,-52,-1040,10091,4026,3445,1342,626.75,420.6,715.25
108,신안관광주식회사,호텔리베라청담,Hotel Riviera,0,4성급,3,316,2019,93220,2,4,1.931454608,-9.137581012,-5.371369928,-2.229564464,-5.901339757,-13.89021689,-0.408965441,-35.00758289,16.54,-15.07,-8.53,0,-24.58,-27.93,0,0.31,-1748,-86,2052,11706,3419,2899,1361,635.89,391.29,725.11
109,신안종합리조트(주),웰리힐리파크리조트,Welli Hilli Park,0,4성급,3,383,2015,77664.5,1,5,8.037264249,3.898478878,7.594185948,1.89917374,17.96240264,-3.720736847,0.734735831,36.40550444,0.55,-1.33,-3.82,-33.62,-33.45,-37.04,960.57,0.1,-9139,-5390,14647,349017,37172,42576,7028,3378.73,7997.08,3649.27
109,신안종합리조트(주),웰리힐리파크리조트,Welli Hilli Park,0,4성급,3,383,2016,77664.5,1,3.5,2.712251148,-0.124332849,-11.66124336,-9.153905577,-22.12188513,-12.12630894,0.349195436,-52.12622928,0.16,6.84,-3.97,-53.31,-27.61,-36.1,1734.37,0.11,-10258,-668,10882,344225,39716,42084,8599,3343.6,7471.79,5255.4
109,신안종합리조트(주),웰리힐리파크리조트,Welli Hilli Park,0,4성급,3,383,2017,77664.5,1,4,2.386650493,1.403504178,-6.914088538,-8.452670349,-18.14072283,-10.8789759,0.192126015,-40.40417693,1.99,8.37,-1.73,-38.29,-8.15,-14.73,2656.93,0.12,-10402,-2093,12454,339976,43041,41239,5308,2990.22,6536.49,2317.78
109,신안종합리조트(주),웰리힐리파크리조트,Welli Hilli Park,0,4성급,3,383,2018,77664.5,1,3.5,-0.468096564,-3.073150069,-13.42972074,-12.83395912,-30.21859839,-23.64226599,-0.498245438,-84.16403631,8.17,11.74,-1.4,-50.37,-4.96,-11.2,4889.56,0.13,-20517,-11422,32848,340151,48094,44576,5905,3002.1,6199.23,2902.9
109,신안종합리조트(주),웰리힐리파크리조트,Welli Hilli Park,0,4성급,3,383,2019,77664.5,1,5,13.85655689,3.864992217,-4.158284114,-5.617320775,-12.6085421,-8.524437969,0,-13.18703585,10.06,-17.71,-2.89,0,-20.76,-30.57,0,0.09,-39042,-17580,56945,365326,39575,42827,4966,2787.14,6157.69,2178.86
110,썬밸리호텔(주),썬밸리호텔,SunValley Hotel,0,등급미분류,2,202,2017,110367.5,3,4.5,-0.877928095,-0.277719528,-9.2064382,-4.439553791,-10.08325879,-15.85657641,-0.288010324,-41.02948514,-2.67,1.37,-2.29,-6.43,-2.42,-13.32,185.93,0.17,463,-9,-601,58054,10242,9150,1339,1042.9,1675.72,296.1
110,썬밸리호텔(주),썬밸리호텔,SunValley Hotel,0,등급미분류,2,202,2018,110367.5,3,4.5,2.457806118,-2.294296193,-4.16616286,-0.576772254,-9.696851725,-12.49235615,0.045601925,-26.72303114,-2.42,-5.02,-3.19,-9.43,-7.3,-19.01,206.61,0.17,316,-288,54,56454,9727,8868,1569,1206.59,1608.41,362.41
110,썬밸리호텔(주),썬밸리호텔,SunValley Hotel,0,등급미분류,2,202,2019,110367.5,3,4,6.68954414,-7.569916039,-3.600095284,-10.9197561,-0.681008737,-24.80222522,-0.239904929,-41.12336217,-2.75,-7.11,-4.71,-15.34,-14.6,-29.47,247.72,0.16,-1156,-88,1107,55015,9036,8685,1669,1305.21,1526.68,363.79
112,씨앤에이치하스피탤러티(주),메리어트 이그제큐티브 아파트먼트 서울,"Yeouido Park Centre, Seoul - Marriott Executive Apartments",0,4성급,2,103,2015,222098,4,4.466666667,6.133402056,0.535670651,-1.367583253,-1.82449783,-4.196445781,-10.04265928,-0.072647223,-10.83476066,-4.97,25.16,-1.17,-3.97,4.66,-7.27,236.23,0.16,409,5598,-5396,90298,18729,15462,2394,946.39,2278.1,1447.61
112,씨앤에이치하스피탤러티(주),메리어트 이그제큐티브 아파트먼트 서울,"Yeouido Park Centre, Seoul - Marriott Executive Apartments",0,4성급,2,103,2016,222098,4,4.944444444,8.553732346,1.712093291,2.046282509,-0.125270912,3.317532409,-6.033853325,-0.090868696,9.379647622,-29.53,16.1,0.63,1.79,11.02,2.79,132.74,0.23,4662,46243,-39717,2408,21744,15750,3597,363.57,2429.64,3233.43
112,씨앤에이치하스피탤러티(주),메리어트 이그제큐티브 아파트먼트 서울,"Yeouido Park Centre, Seoul - Marriott Executive Apartments",0,4성급,2,103,2017,222098,4,4.4,8.085908065,1.757658814,-1.025380324,-0.90870769,-6.799127703,-6.924727686,-0.433506378,-6.247882901,-15,-11.11,0.23,0.49,0.64,0.87,96.79,0.26,-11261,11735,-7157,1830,19328,16422,2783,815.17,878.98,1967.83
112,씨앤에이치하스피탤러티(주),메리어트 이그제큐티브 아파트먼트 서울,"Yeouido Park Centre, Seoul - Marriott Executive Apartments",0,4성급,2,103,2018,222098,4,4.769230769,8.927639957,0.865076051,3.033396279,-1.325935601,-1.211913033,-8.347033192,-0.197529138,1.743701323,9.67,8.51,0.31,0.64,3.46,1.05,118.35,0.3,6820,-4432,5271,1419,20973,17970,2276,610.86,885.41,1665.14
112,씨앤에이치하스피탤러티(주),메리어트 이그제큐티브 아파트먼트 서울,"Yeouido Park Centre, Seoul - Marriott Executive Apartments",0,4성급,2,103,2019,222098,4,4.666666667,6.512048659,2.289604191,2.08181807,0.063718935,1.695370038,-4.589034765,0.358855718,8.412380847,3.44,12.92,2.87,6.21,15.51,9.14,115.03,0.31,-2825,-795,2695,935,23682,18317,1692,381.76,659.75,1310.24
113,씨에스개발(주),씨에스호텔앤리조트,The Seaes Hotel & Resort,0,5성급,1,26,2015,354911,4,4.666666667,10.96796264,-0.294700862,1.171312084,0.397741526,13.82567142,-3.374882828,-0.220726694,22.47237729,0.08,-4.5,-0.18,-1.14,1.91,-0.85,533.31,0.21,202,-424,60,15508,3494,518,2909,1521.21,356.53,1387.79
113,씨에스개발(주),씨에스호텔앤리조트,The Seaes Hotel & Resort,0,5성급,1,26,2016,354911,4,4,6.728881387,0.578706351,0.527542003,-0.983251039,5.502986569,-10.11263198,-1.095176114,1.147057182,6.18,2.68,0.74,4.73,-6.68,3.5,541.41,0.21,-802,-255,833,15343,3588,609,3218,1679.4,419.86,1538.6
113,씨에스개발(주),씨에스호텔앤리조트,The Seaes Hotel & Resort,0,5성급,1,26,2017,354911,4,4.25,4.092255697,-1.139120792,-0.709146945,-4.77295785,-4.899097258,-11.33674131,0.368645817,-18.39616264,-5.79,-18.65,-5.15,-38.23,-27.87,-29.89,789.87,0.17,1041,-962,-87,15364,2919,509,3223,1664.15,470.73,1558.85
113,씨에스개발(주),씨에스호텔앤리조트,The Seaes Hotel & Resort,0,5성급,1,26,2019,354911,4,3.666666667,3.503339871,-6.147500472,-6.15067359,-11.17076992,-16.39886862,-24.52092617,-1.044567332,-61.92996623,-1.32,19.36,-4.65,0,-25.91,-25.53,0,0.18,-275,-229,537,14937,3337,499,3702,1889.65,510.66,1812.35
115,씨엠파크호텔주식회사,씨엠파크호텔,CM Park Hotel,0,3성급,1,62,2019,70870.5,1,4,5.911670547,0.075513685,-0.98936913,0.275020318,-0.096322875,-7.080798931,-0.171011911,-2.075298297,0.23,529.19,1.09,0,15.11,9.05,8569.24,0.12,247,-262,36,10633,1294,905,193,27.18,273.35,165.82
116,에이블현대호텔앤리조트(주),반얀트리 클럽 앤 스파 서울,Banyan Tree Club & Spa Seoul,0,5성급,2,218,2015,513393,4,3.909090909,3.958231893,0.199373405,-3.059343545,-5.815027691,-9.833805803,-9.469799966,-0.081953691,-24.1023254,-1.47,1.16,-2.72,0,5.86,-21.31,0,0.13,6205,-855,-5000,323961,44222,28101,13529,6038.31,5682.06,7490.69
116,에이블현대호텔앤리조트(주),반얀트리 클럽 앤 스파 서울,Banyan Tree Club & Spa Seoul,0,5성급,2,218,2016,513393,4,4.133333333,4.046215153,0.278238041,-1.467911909,-3.849010344,-4.449117347,-9.988086516,-0.171086343,-15.60075926,0.75,6.2,-0.01,0,12.01,-0.07,0,0.14,8463,-657,0,318912,46964,28878,12445,5456.34,5398.15,6988.66
116,에이블현대호텔앤리조트(주),반얀트리 클럽 앤 스파 서울,Banyan Tree Club & Spa Seoul,0,5성급,2,218,2017,513393,4,4.176470588,4.204222003,-0.576787145,-2.053692142,-4.487401461,-5.297579795,-9.156546531,0.049469499,-17.31831557,-2.18,1.92,-2.45,0,7.77,-17.55,3092.84,0.14,-787,-17241,-2728,323234,47868,32182,11966,5181.43,6057.77,6784.57
116,에이블현대호텔앤리조트(주),반얀트리 클럽 앤 스파 서울,Banyan Tree Club & Spa Seoul,0,5성급,2,218,2018,513393,4,4.36,3.69622682,0.116477401,-0.369583797,-3.991484741,-4.52056842,-7.388107004,-0.071038275,-12.52807802,-0.19,11.88,-1.98,-94.49,7.46,-12.56,9294.33,0.16,5446,-7532,2829,320753,53553,36656,12904,4267.05,7269.77,8636.95
116,에이블현대호텔앤리조트(주),반얀트리 클럽 앤 스파 서울,Banyan Tree Club & Spa Seoul,0,5성급,2,218,2019,513393,4,4.128571429,4.334705411,0.50156382,-1.53006902,-3.691758898,-5.099392509,-7.255054614,0.101600538,-12.63840527,-0.45,4.11,-2.34,0,5.01,-14.17,0,0.16,386,-3235,2932,317034,55752,38601,14356,4185.84,8117.69,10170.16
118,에이치디씨리조트주식회사,오크밸리리조트,Oak Valley Resort,0,리조트 및 콘도미니엄,3,444,2015,155692,4,4.5,2.312948068,7.057772181,-5.094250025,-9.837012112,-16.23202732,-16.6238584,-0.040444877,-38.45687248,4.55,-15.3,-2.2,-11.02,30.87,-16.27,391.42,0.14,7843,-11707,4262,797433,116973,73401,7465,2226.39,16008.6,5238.61
118,에이치디씨리조트주식회사,오크밸리리조트,Oak Valley Resort,0,리조트 및 콘도미니엄,3,444,2016,155692,4,4.2,1.471796965,0.247642173,0.050747535,-4.477774314,-8.28649089,-8.437245126,0.037637572,-19.39368608,0.38,10.5,0.33,1.59,35.1,2.23,386.3,0.15,15835,-20786,5223,785367,129250,75357,8525,2788.73,16076.27,5736.27
118,에이치디씨리조트주식회사,오크밸리리조트,Oak Valley Resort,0,리조트 및 콘도미니엄,3,444,2017,155692,4,4,4.603219616,0.828735427,1.574723251,3.317061721,2.054241344,-6.933685865,-0.960415847,4.483879647,-8.59,-26.98,-7.89,-45.42,8.72,-70.96,620.74,0.11,6404,-19193,13240,706391,94378,78106,8044,3430.7,16312.13,4613.3
118,에이치디씨리조트주식회사,오크밸리리조트,Oak Valley Resort,0,리조트 및 콘도미니엄,3,444,2018,155692,4,5,0.574370269,3.9668138,1.702039143,-5.575041076,-12.90745682,-7.490540991,0.014876548,-19.71493912,-8.71,4.04,-10.87,-120.53,14,-85.84,2603.61,0.13,8286,3064,-11218,653825,98188,76318,8126,3100.76,12615.7,5025.24
118,에이치디씨리조트주식회사,오크밸리리조트,Oak Valley Resort,0,리조트 및 콘도미니엄,3,444,2019,155692,4,4.5,1.703171379,0.659870032,1.936796099,-0.973034657,-0.183985453,-4.231842024,0.180166427,-0.908858197,8.27,-3.69,-7.39,-85.61,13.99,-60.26,657.86,0.12,-26848,-27239,62103,692846,94561,74100,7230,3293.7,9620.18,3936.3
119,에이치엠인베스트(주),온양제일호텔,The Cheil Hotel Onyang,0,3성급,2,141,2015,75893,1,3,3.702640709,1.088969149,-2.366518997,-0.752502681,-5.459490816,-9.137010958,0.968121172,-11.95579242,-1.22,6.15,0.13,0.22,5.6,0.61,56.58,0.22,1525,-1273,-497,27509,6519,0,6155,1634.09,1238.11,4520.91
119,에이치엠인베스트(주),온양제일호텔,The Cheil Hotel Onyang,0,3성급,2,141,2016,75893,1,4,1.788058563,3.561718185,7.434849008,-2.066970883,-1.104361715,-8.073064112,-0.368429135,1.171799911,-2.41,-1.84,-0.44,-0.68,1.98,-2,53.85,0.22,1027,-36,-600,26567,6399,0,6272,1645,1295.95,4627
119,에이치엠인베스트(주),온양제일호텔,The Cheil Hotel Onyang,0,3성급,2,141,2017,75893,1,2.5,-1.181514404,-0.593096216,0.347346131,-2.597909164,-6.837695404,-11.48547557,0.295589873,-22.05275475,1.9,-7.76,-0.93,-1.45,-0.45,-4.58,59.07,0.2,874,-1902,1000,25625,5903,0,5930,1422.48,1310.18,4507.52
119,에이치엠인베스트(주),온양제일호텔,The Cheil Hotel Onyang,0,3성급,2,141,2018,75893,1,4,3.670017259,1.50021937,6.994658366,4.78718684,6.012458951,-2.995347847,1.006897743,20.97609068,-3.94,-18.58,-3.07,-4.9,-10.01,-18.38,60.47,0.17,331,-422,-270,24723,4806,0,5288,1511.46,1232.25,3776.54
119,에이치엠인베스트(주),온양제일호텔,The Cheil Hotel Onyang,0,3성급,2,141,2019,75893,1,5,1.668011179,-7.760597217,0.083422577,4.842005688,8.024115856,-14.67350469,0.166912977,-7.64963363,-6.1,4.22,-5.74,-9.36,-9.4,-31.39,65.48,0.18,657,-167,-268,23778,5009,0,5480,1343.77,1200.74,4136.23
120,엔엔알호텔즈인터내셔널코리아주식회사,솔라 리아 니시 테츠 호텔 서울 명동,Solaria Nishitetsu Hotel Seoul Myeong-dong,0,3성급,3,312,2015,130022.5,3,4.545454545,6.432037946,-2.245015645,-3.447067065,2.119896504,-4.606336106,-11.4422399,2.26824869,-10.92047557,0,0,-40.53,-218.03,-119.47,-100.08,437.88,0.41,-2165,-7189,9181,4067,2299,0,5045,845.08,626.8,4199.92
120,엔엔알호텔즈인터내셔널코리아주식회사,솔라 리아 니시 테츠 호텔 서울 명동,Solaria Nishitetsu Hotel Seoul Myeong-dong,0,3성급,3,312,2016,130022.5,3,4.387755102,3.992237692,-1.558031053,-4.296677885,-4.936013125,-9.306805956,-13.59313537,1.4357935,-28.2626322,12.25,357.12,-13.22,-57.03,-17.59,-15.15,266.87,0.87,-724,-1708,2955,3173,10508,0,12355,1565.07,1366.68,10789.93
120,엔엔알호텔즈인터내셔널코리아주식회사,솔라 리아 니시 테츠 호텔 서울 명동,Solaria Nishitetsu Hotel Seoul Myeong-dong,0,3성급,3,312,2017,130022.5,3,4.4,5.389616892,-0.773021455,-2.079735141,-1.916110162,-6.756650417,-10.38473716,1.718222581,-14.80241486,-10.87,24.06,-30.05,0,-26.9,-27.78,0,1.08,-1975,-2899,2100,4417,13036,0,16543,2278.74,1735.16,14264.26
120,엔엔알호텔즈인터내셔널코리아주식회사,솔라 리아 니시 테츠 호텔 서울 명동,Solaria Nishitetsu Hotel Seoul Myeong-dong,0,3성급,3,312,2018,130022.5,3,4.111111111,3.561864036,-2.308579291,-3.636710605,-5.869730064,-10.14305286,-13.65624959,1.347790668,-30.70466771,-19.16,31.72,-22.43,0,-4.9,-13.41,0,1.67,453,-5,63,3026,17171,0,18013,2409.23,1479.36,15603.77
120,엔엔알호텔즈인터내셔널코리아주식회사,솔라 리아 니시 테츠 호텔 서울 명동,Solaria Nishitetsu Hotel Seoul Myeong-dong,0,3성급,3,312,2019,130022.5,3,4.518518519,5.890134009,-0.825410098,-2.418988673,-1.980700655,-5.430156517,-9.765917654,1.082721946,-13.44831764,-27.98,3.07,-23.65,0,-1.95,-10.55,0,2.24,294,7,-638,948,17699,0,18044,2561.26,1060.83,15482.74
121,예래클리프개발주식회사,히든 클리프 호텔&네이쳐,Hidden Cliff Hotel & Nature,0,5성급,2,250,2016,207915,4,4.333333333,6.519779961,-0.770566847,1.187633656,0.07341839,-2.117158636,-8.320876213,-0.938489646,-4.366259335,135.85,0,-11.91,0,-74.89,-105.45,0,0.11,-2253,-38240,40484,61897,5046,0,8826,2719.45,1365.12,6106.55
121,예래클리프개발주식회사,히든 클리프 호텔&네이쳐,Hidden Cliff Hotel & Nature,0,5성급,2,250,2017,207915,4,4.090909091,6.531140356,0.608528502,-1.008736691,-0.786294966,-2.415183912,-7.635151581,-0.047005841,-4.752704134,-1.18,278.44,0.4,0,8.66,1.29,0,0.31,3326,-1516,-1917,60202,19098,0,17444,5074.12,2415.29,12369.88
121,예래클리프개발주식회사,히든 클리프 호텔&네이쳐,Hidden Cliff Hotel & Nature,0,5성급,2,250,2018,207915,4,4.333333333,6.271236179,-0.741739193,-1.092873991,-2.320153394,-1.6783629,-12.22508456,0.074863341,-11.71211452,-3.97,-11.65,1.59,0,15.13,5.74,0,0.28,2778,891,-3417,58236,16872,0,14318,4551.88,2027.8,9766.12
121,예래클리프개발주식회사,히든 클리프 호텔&네이쳐,Hidden Cliff Hotel & Nature,0,5성급,2,250,2019,207915,4,5,0.174454351,-5.855859305,1.057518414,-2.191793942,2.5106268,-17.30299587,-3.946269731,-25.55431928,0.6,0.54,2.62,0,19.05,9.21,66550.52,0.28,2965,-1270,-820,56539,16962,0,13731,3480.63,1763.11,10250.37
122,오일관광(주),PJ 호텔,Hotel PJ Myeongdong,0,4성급,2,272,2015,102678.5,3,4.34939759,7.946191622,-0.819565051,-3.022677375,-3.379143049,-8.098059678,-9.762595076,0.757563353,-16.37828525,-17.71,-22.87,1.52,2.72,4.81,3.94,82.71,0.39,1673,4649,-6621,22521,13336,9430,3264,1615.81,2225.36,1648.19
122,오일관광(주),PJ 호텔,Hotel PJ Myeongdong,0,4성급,2,272,2016,102678.5,3,4.242718447,5.949737448,-0.750242671,-2.942254103,-3.18208072,-6.979425831,-8.24204902,0.559361147,-15.58695375,13.93,19.9,6.16,11.98,17.01,12.83,105.99,0.48,5319,-2576,1751,21251,15990,9870,3400,1802.1,2122.18,1597.9
122,오일관광(주),PJ 호텔,Hotel PJ Myeongdong,0,4성급,2,272,2017,102678.5,3,4.259541985,7.304284406,-1.291736433,-3.512307146,-3.987804762,-8.766775043,-10.06340567,0.809368298,-19.50837635,-0.9,-11.78,0.37,0.81,0.7,0.92,136.74,0.4,1845,-3377,-223,21579,14107,10680,3328,1762.32,2205.75,1565.68
122,오일관광(주),PJ 호텔,Hotel PJ Myeongdong,0,4성급,2,272,2018,102678.5,3,4.123076923,5.662977505,-0.683637578,-2.7874876,-4.421813735,-9.535608053,-10.0638318,0.624079715,-21.20532154,-0.57,19.06,3.52,8.38,5.83,7.34,139.73,0.48,4037,-1804,-2178,21011,16796,12053,3764,2115.4,2094,1648.6
122,오일관광(주),PJ 호텔,Hotel PJ Myeongdong,0,4성급,2,272,2019,102678.5,3,4.434782609,7.708894155,-0.874747723,-1.425339826,-1.772097765,-4.372768225,-8.803938666,0.442069674,-9.097928376,-7.55,7.8,5.1,11.68,10.61,9.47,118.41,0.54,3620,206,-4635,19937,18106,12384,3800,2006.14,1771.04,1793.86
125,우양산업개발주식회사,힐튼 경주,Hilton Gyeongju,0,5성급,3,330,2015,302260,4,4.087719298,4.136746524,-0.339514579,-0.695457451,-2.418116284,-3.30244681,-9.524351321,-0.544101886,-12.68724181,-0.74,-0.62,-0.06,-0.06,-5.88,-0.31,6.12,0.2,1244,1557,-632,82891,25357,25613,1235,423.98,3289.5,811.02
125,우양산업개발주식회사,힐튼 경주,Hilton Gyeongju,0,5성급,3,330,2016,302260,4,4.154929577,4.458580572,-0.594991079,0.431794519,-1.309338452,-0.406451301,-8.640389209,-0.04515024,-6.105945189,-6.29,-9.39,1.06,1.13,-11.27,5.78,7.06,0.18,1107,6977,-9542,80653,22977,24306,1261,494.89,3224.35,766.11
125,우양산업개발주식회사,힐튼 경주,Hilton Gyeongju,0,5성급,3,330,2017,302260,4,4.409090909,7.15901867,-0.354305391,-0.839909723,-0.543133286,-0.628351807,-8.100073166,-0.336026465,-3.642781169,0.83,11.05,1.39,1.49,3.03,6.63,7.21,0.21,3789,-205,-1223,80113,25517,23601,1142,384.73,2978.23,757.27
125,우양산업개발주식회사,힐튼 경주,Hilton Gyeongju,0,5성급,3,330,2018,302260,4,3.607142857,3.465133689,-1.003228021,-2.739663113,-3.573286957,-5.672027336,-10.89409795,-0.616885712,-21.03405539,2.26,8.7,2.15,2.31,6.98,9.58,7.78,0.22,4649,-1340,-864,79515,27738,24772,1031,381.9,2749.05,649.1
125,우양산업개발주식회사,힐튼 경주,Hilton Gyeongju,0,5성급,3,330,2019,302260,4,4.333333333,4.218078152,-1.192431633,-1.457705481,-3.296680521,-4.669867699,-10.79952709,-0.184603156,-17.38273743,17.66,22.92,2.41,2.82,13.84,9.63,25.43,0.25,7822,-23377,17278,77758,34095,28112,1264,385.41,2794.95,878.59
126,유성관광개발주식회사,유성호텔,Yousung Hotel,0,3성급,2,192,2015,110925.5,3,3,3.305262492,0.703762623,-1.294598332,-5.209534603,-11.64635262,-13.84238468,-0.365156197,-28.34900131,-2.3,-3.89,0.94,1.26,3.65,2.89,37.74,0.33,1440,-1290,215,35727,14965,0,14418,6995.69,877.33,7422.31
126,유성관광개발주식회사,유성호텔,Yousung Hotel,0,3성급,2,192,2016,110925.5,3,2.75,1.920499323,-1.49654761,-4.913920996,-8.237523351,-15.33882895,-10.89335356,-1.246898152,-40.20657329,2.01,-4.96,2.65,3.75,6.31,8.53,45.64,0.31,2015,-4221,1441,37699,14223,0,13326,6900.35,892.98,6425.65
126,유성관광개발주식회사,유성호텔,Yousung Hotel,0,3성급,2,192,2017,110925.5,3,3.5,0.1579781,2.710784336,-6.286301811,-10.10267192,-25.52159688,-17.52556808,-0.195749422,-56.76312568,-0.25,-0.25,1.88,2.74,8.34,6.11,46.74,0.31,1303,-105,-697,37340,14187,0,13004,6769.34,895.13,6234.66
126,유성관광개발주식회사,유성호텔,Yousung Hotel,0,3성급,2,192,2018,110925.5,3,3.2,1.918050856,-2.984284406,-3.982572155,-2.92209264,-6.647000601,-9.614398168,-0.905436535,-25.13773365,-2.71,-0.69,0.87,1.29,7.83,2.8,51.31,0.31,1716,-831,-188,37599,14090,0,12987,6689.92,907.07,6297.08
126,유성관광개발주식회사,유성호텔,Yousung Hotel,0,3성급,2,192,2019,110925.5,3,4.333333333,8.155718322,-0.159949504,-1.861597754,-5.798730526,-3.760026419,-11.97454128,-0.658504674,-16.05763184,-3.62,-2.79,1.22,1.83,2.24,3.92,48.15,0.31,1807,-492,-1771,37090,13697,0,13390,6168.5,1003.93,7221.5
128,전앤코(주),호텔포코,Hotel Poco,0,2성급,1,80,2015,86883.5,2,4,-0.189633494,-5.50345428,-2.118437774,-12.27890602,-15.21775355,-21.20105722,0.575978606,-55.93326373,19.06,295.56,4.21,40.63,32.26,11.6,772.37,0.36,79,-2574,2662,7460,4791,0,3245,1011.34,219.34,2233.66
128,전앤코(주),호텔포코,Hotel Poco,0,2성급,1,80,2016,86883.5,2,4,4.055996091,3.082713646,-1.552639652,-3.882884507,-8.454684498,-8.186662474,-2.491621597,-17.42978299,10.47,-1.98,3.89,30.32,15.94,12.52,609.99,0.31,-452,-1603,1878,7820,4696,0,3948,1320.95,212.82,2627.05
128,전앤코(주),호텔포코,Hotel Poco,0,2성급,1,80,2017,86883.5,2,4,15.10948097,3.49989106,-0.193119726,2.563212908,-0.187034273,-9.644154104,1.426645286,12.57492212,13.1,-53.63,-9.4,-110.3,-67.82,-72.92,2677.55,0.13,-1667,-2647,4228,7654,2178,0,3655,1148.28,206,2506.72
128,전앤코(주),호텔포코,Hotel Poco,0,2성급,1,80,2019,86883.5,2,5,12.17692761,-1.827409761,-8.635097858,-2.622018938,-7.787360763,-13.4300143,-0.055435683,-22.18040969,-6.51,2.35,-0.31,0,9.68,-1.48,0,0.21,836,241,-1034,6669,2292,0,2070,144.54,206.52,1925.46
129,전원산업주식회사,"호텔리츠칼튼서울, 크라운프라자 호텔",Le Meridien Seoul,0,5성급,3,442,2017,272575,4,4,5.48132048,-1.249798719,-4.172817081,-6.635243101,-12.15151163,-11.78392408,-0.291916176,-30.80389031,30.12,-79.26,-16.68,-32.82,-161.55,-405.68,153.51,0.04,-31249,-112497,142752,353871,13809,26170,9946,5108.39,8198.69,4837.61
129,전원산업주식회사,"호텔리츠칼튼서울, 크라운프라자 호텔",Le Meridien Seoul,0,5성급,3,442,2018,272575,4,4.666666667,8.542899112,-1.110392793,-0.50868444,-2.096190076,-1.310170456,-9.859811995,-0.069605546,-6.411956195,-2.03,307.69,-5.22,-14.79,-31.69,-34.83,222.46,0.15,223,-19794,19056,339808,56297,58207,15930,6660.42,17773.59,9269.58
129,전원산업주식회사,"호텔리츠칼튼서울, 크라운프라자 호텔",Le Meridien Seoul,0,5성급,3,442,2019,272575,4,4.588235294,8.771836851,1.160955598,1.196102681,-2.796168677,-2.23053285,-8.339878249,0.305747451,-1.931937194,83.67,1.97,-3.06,-7,-27.02,-28.11,97.59,0.11,-4086,11719,849,642812,57406,57451,15467,7275.69,16478.57,8191.31
130,정림개발주식회사,메이필드 호텔,Mayfield Hotel & Resort,0,3성급,2,239,2015,164972,4,4.444444444,8.880783653,-0.603579361,0.209493514,-0.735973825,3.872483431,-6.884949279,-1.516346416,3.221911718,0.2,-12.23,-1.04,-1.95,-1.72,-5.36,90.92,0.19,1231,-2303,1534,135423,26942,23579,3826,1967.82,2808.36,1858.18
130,정림개발주식회사,메이필드 호텔,Mayfield Hotel & Resort,0,3성급,2,239,2016,164972,4,3.833333333,6.513863687,-0.11523448,-4.105743139,-5.805728721,-10.41795152,-10.92846695,-0.004007289,-24.86326842,-0.95,5.07,-0.39,-0.75,2.02,-1.92,90.84,0.2,1225,-1322,-315,134251,28308,23774,3963,2085.58,2354.41,1877.42
130,정림개발주식회사,메이필드 호텔,Mayfield Hotel & Resort,0,3성급,2,239,2017,164972,4,4.666666667,9.294814007,-2.697794275,-5.456686871,-3.902318421,-9.508372138,-13.18894867,0.360851618,-25.09845475,-0.62,-7.46,-1.12,-2.16,-2.58,-5.91,94.12,0.19,-110,-356,665,132277,26197,22976,3899,2039.73,2278.32,1859.27
